job_title,company,location,description,salary_min,salary_max,created_date,contract_time,contract_type,salary_avg,python,sql,aws,azure,docker,kubernetes,java,react,power bi,tableau,spark
"it advisor, business relationship & ai enablement (req 278)",WSP Canada,"Montréal, Québec","what if you could redefine what's possible? with us, you can. you want purpose. growth. opportunity. people who get it. we are the home of ambitious, passionate, and innovative world shapers. with an unmatched breadth and depth of engineering, advisory and science-based expertise, our global minds unite to power local solutions. we are pathfinders and impact makers. we are visioneers . we are wsp . the opportunity - shape something different as an it advisor, business relationship & ai enableme…",,,2026-05-18T17:46:57Z,,,,False,False,False,False,False,False,False,False,False,False,False
"head of privacy, ai and technology law - americas",WSP Canada,"Montréal, Québec","what if you could redefine what's possible? what if you could redefine what's possible? with us, you can. you want purpose. growth. opportunity. people who get it. we are the home of ambitious, passionate, and innovative world shapers. with an unmatched breadth and depth of engineering, advisory and science-based expertise, our global minds unite to power local solutions. we are pathfinders and impact makers. we are visioneers. we are wsp. the opportunity innovate and lead - as head of privacy,…",,,2026-05-18T17:46:57Z,,,,False,False,False,False,False,False,False,False,False,False,False
ingã©nieur(e) principal(e) en ã©lectricitã© de bã¢timent,WSP Canada,"Montréal, Québec","joignez-vous ã nous pour une opportunitã© stimulante de travailler de faã§on autonome sur les projets d'ingã©nierie les plus innovants au canada! vous participerez ã des projets de bã¢timents dans les secteurs du transport, municipal, institutionnel et commercial. en tant qu'ingã©nieur(e) ã©lectrique de niveau senior, vous serez une ressource technique clã© , en guidant et en mentorant des ingã©nieurs et des techniciens dans la conception et la prã©paration de dessins. les projets seront tous s…",,,2026-05-18T17:46:56Z,,,,False,False,False,False,False,False,False,False,False,False,False
"senior manager, consulting workday payroll, time tracking and absence (patt architect) (bilingual fr/en)",PwC,"Montréal, Québec","at pwc, our people in business application consulting specialise in consulting services for a variety of business applications, helping clients optimise operational efficiency. these individuals analyse client needs, implement software solutions, and provide training and support for seamless integration and utilisation of business applications, enabling clients to achieve their strategic objectives.as a workday consulting generalist at pwc, you will focus on providing a broad range of consultin…",,,2026-05-18T17:45:55Z,,,,False,False,False,False,False,False,False,False,False,False,False
technical animator,Wizards of the Coast,"Montréal, Québec","step into the multiverse: your next adventure starts here at wizards of the coast, we harness the power of imagination and connection to create unforgettable experiences. we create entertainment that inspires creativity, sparks passion, forges friendships, and fosters communities around the globe. in every pursuit our mission is to inspire a lifetime love of games. whether it's through the strategic depth of magic: the gathering, the rich storytelling of dungeons & dragons, or our aaa digital g…",,,2026-05-18T17:33:23Z,,,,False,False,False,False,False,False,False,False,False,False,True
"analyste d'affaires, données marketing",Chrome Technologies,"Montréal, Québec","référence 1929/mtl/1305 date de démarrage au plus vite localisation du poste montréal (hybride) durée permanent nous recherchons un analyste d'affaires, données marketing pour rejoindre notre équipe de conseillers du bureau de montréal. ce poste est en mode hybride et requiert une présence sur site à montréal 3 jours par semaine. tâches nous recherchons un analyste d'affaires chevronné pour soutenir le responsable de produit dans une initiative à grande échelle visant à remplacer des outils d'a…",,,2026-05-18T17:33:23Z,,permanent,,False,False,False,False,False,False,False,False,False,False,False
"gestionnaire stratégie financière, hopper/ hts (100% remote - canada)",Hopper,"Montréal, Québec","à propos du poste en tant que membre de l'équipe finance et stratégie , vous ne vous contenterez pas de rapporter les résultats de l'entreprise — vous bâtirez les systèmes qui la propulsent. votre mission quotidienne sera d'aider nos dirigeants à prendre des décisions stratégiques pour les segments b2c, média et ventes de hopper, en alliant une intuition financière profonde à une exécution technique accélérée par l'ia. nous délaissons la modélisation manuelle et statique. nous recherchons un bâ…",,,2026-05-18T17:33:23Z,,,,False,False,False,False,False,False,False,False,False,False,False
senior software developer,Autodesk,"Montréal, Québec","26wd94704 english posting follows 26wd94704, développeur logiciel senior aperçu du poste autodesk, inc. (nasdaq : adsk) développe des logiciels destinés aux créateurs. nous sommes un leader mondial dans la conception et la fabrication de logiciels pour les secteurs de l'architecture, de l'ingénierie, de la construction, de la fabrication, des médias et du divertissement. si vous avez déjà conduit une voiture haute performance, admiré un gratte-ciel imposant, utilisé un smartphone ou regardé un …",,,2026-05-18T17:33:23Z,,,,False,False,False,False,False,False,False,False,False,False,False
développeur (euse) sap btp/abap/cpi,LGS,"Montréal, Québec","développeur (euse) sap btp/abap/cpi skills: we are looking for several sap developers with hands-on experience in abap development, application development on sap btp, as well as with sap integration suite (cpi). the ideal candidate has already worked in these three areas and can support both custom development and integration scenarios in on-premise and cloud sap environments. responsibilities support abap development, including abap oo, enhancements (badis, user exits), alv reports, forms, od…",,,2026-05-18T16:45:46Z,,,,False,False,False,False,False,False,False,False,False,False,False
analyste d’affaires microsoft 365,un emploi de Analyste d’affaires Microsoft 365 chez Victrix,"Montréal, Québec","analyste d’affaires microsoft 365 37.5h par semaine, rôle hybride, à l’aise en anglais victrix, membre de l'écosystème alan allman associates, un leader québécois dans le secteur des services en technologie de l'information, est en affaires depuis plus de 20 ans. nous recherchons un(e) analyste microsoft 365 passionné(e) par l’optimisation des environnements collaboratifs et la transformation des usages numériques. vous jouerez un rôle clé dans l’analyse, la configuration et l’amélioration cont…",,,2026-05-18T16:40:37Z,,,,False,False,False,False,False,False,False,False,False,False,False
field service technician - industrial,IPG,"Montréal, Québec","position description title: senior field service technician department: field services immediate supervisor: field service supervisor status: non-exempt hourly position purpose: the sr. field service technician provides technical support to national accounts and end users, while partnering with sales to analyze customer situations. this position develops effective technical solutions that fulfill the clients’ requirements and customer equipment solution training. the sr. field service technicia…",,,2026-05-18T16:36:21Z,,,,False,False,False,False,False,False,False,False,False,False,False
network solutions specialist,Targeted Talent,"Montréal, Québec","job description job description join our client’s team as a network solutions architect! (remote) are you a dedicated tech enthusiast with a knack for building top-notch computer networks? we're on the lookout for a proficient network solutions architect to craft and optimize seamless network infrastructures. in this role, you'll spearhead the operation and upkeep of network components within a dynamic multi-vendor environment. your expertise will drive problem analysis, software configuration,…",145600.0,166400.0,2026-05-18T06:05:42Z,,,156000.0,False,False,False,False,False,False,False,False,False,False,False
[dungeons & dragons pc-console] responsable des effets visuels - lead vfx,Gameloft Montréal,"Montréal, Québec","job description job description:\n\ncompany description chez gameloft nous créons des moments de joie pour nos joueurs autour du monde à travers des expériences de jeux excitantes. c'est notre mission, et cela l'a été depuis plus de 25 ans. nous sommes les fiers créateurs d'asphalt, dungeon hunter, modern combat et plus de 200 autres super jeux. il y a un jeu pour tous, et nous nous élargissons maintenant avec des jeux multi-plateforme sur pc et consoles, avec des jeux tels disney speedstorm et…",,,2026-05-18T06:03:46Z,,,,False,False,False,False,False,False,False,False,False,False,False
product training lead (l&d) - enterprise software,Tecsys Inc.,"Montréal, Québec","job description job description while this is a remote-first role, we’re focusing our search on candidates located in the montreal and greater montreal area at this time. having recognized the advantages of remote work, such as improved employee morale, increased productivity, and positive impacts on both employee wellbeing and the environment, we are proud to be a digital-first company. our digital-first work environment, combined with our conveniently located offices and collaborative workspa…",,,2026-05-18T06:03:44Z,,permanent,,False,False,False,False,False,False,False,False,False,False,False
devops specialist | spcialiste devops,Jesta I.S.,"Montréal, Québec","job description job description salary: company overview jesta i.s. is a leading supplier of erp software for the apparel, footwear, and soft-goods industries. our global client base includes many recognizable brands and continues to grow. we are seeking a devops specialistto join our dba team in montreal. position summary the devops specialist will modernize and operate ci/cd pipelines, release automation, environment provisioning, and observability for jestas vision suite a mission-critical e…",,,2026-05-18T06:03:32Z,,,,False,False,False,False,False,False,False,False,False,False,False
développeur(euse) logiciel / software developer - devops system administrator,Genetec,"Montréal, Québec","job description job description aperçu du poste : le/la développeur(euse) logiciel – administrateur(trice) système devops travaillera au sein de l'équipe scmt (software configuration management & tools) qui fait partie du groupe engineering efficiency, contribuant à diverses étapes du développement d'applications logicielles afin de permettre aux équipes d'être plus efficaces. vous participerez au développement de divers outils et scripts utilisés pour optimiser et assurer une bonne gouvernance…",,,2026-05-18T06:02:49Z,,,,False,False,False,False,False,False,False,False,False,False,False
consultant audit et organisation de projet erp - mission à valleyfield,Solution SFT,"Montréal, Québec","job description job description nous cherchons un consultant audit et organisation de projet erp , votre mission principale sera d’accompagner notre client à valleyfield dans ses projets de transformation et de modernisation des processus métiers stratégiques. audit et diagnostic : analyse de l'existant, identification des dysfonctionnements, et évaluation des besoins fonctionnels et techniques. identifier les besoins métiers via un cahier des charges, impliquer les utilisateurs finaux, évaluer…",,,2026-05-18T06:00:45Z,,,,False,False,False,False,False,False,False,False,False,False,False
oci architect | architecte oci,Jesta I.S.,"Montréal, Québec","job description job description salary: company overview jesta i.s. is a leading supplier of erp software for the apparel, footwear, and soft-goods industries. our global client base includes many recognizable brands and continues to grow. we are seeking an oci architectto join our technology team in montreal. position summary the oci architect leads the design, optimization, and governance ofjestai.s.s cloud infrastructure on oracle cloud infrastructure (oci). this role supports the modernizat…",,,2026-05-18T06:00:15Z,,,,False,False,False,False,False,False,False,False,False,False,False
senior product developer,Thedataco,"Montréal, Québec","job description job description the data co. the data co. is building the operational data platform for the medical aesthetics industry. our platform helps organizations unify operational, financial, and marketing data into a single system that supports faster, better, and more consistent decision-making across the business. we are solving technically difficult problems involving large-scale operational data, complex integrations, analytics infrastructure, and real-world workflows. we care deep…",,,2026-05-18T05:59:43Z,,,,False,False,False,False,False,False,False,False,False,False,False
technicien junior de maintenance des systèmes de sécurité / junior security systems maintenance tech,ADGA Group Consultants Inc,"Laval, Laval region","job description job description company description adga fournit une vision stratégique, une technologie de classe mondiale et un service d'excellence dans le domaine de la défense, de la sécurité et de l'informatique d'entreprise à des clients du gouvernement fédéral, d'autres niveaux de gouvernement et du secteur privé. dans un monde dominé par la convergence, adga fournit l'expertise et l'innovation dont les organisations ont besoin pour rester sûres, efficaces et productives. cela repose su…",,,2026-05-18T05:59:07Z,part_time,,,False,False,False,False,False,False,False,False,False,False,False
product owner,FLiiP,"Brossard, Champlain","job description job description about the company our client, fliip, is reshaping the fitness industry through a cutting-edge, all-in-one saas platform built for commercial gyms and multi-location fitness operators. their solution helps streamline operations, centralize communication, and significantly boost member retention. with more than $4m cad in seed funding and as a participant in the google for startups accelerator, fliip is experiencing rapid growth across north america. the role fliip…",,,2026-05-18T05:56:45Z,,,,False,False,False,False,False,False,False,False,False,False,False
senior application support analyst | analyste senior en support applicatif,Jesta I.S.,"Montréal, Québec","job description job description salary: company overview jesta i.s. is a leading supplier of erp software for the apparel, footwear, and soft-goods industries. our global client base includes many recognizable brands and continues to grow. we are seeking a senior application support analystto join our customer support team in montreal. position summary the senior application support analystis an experienced member of the customer support team responsible for resolving complex l2 tickets, mentor…",,,2026-05-18T05:56:14Z,,,,False,False,False,False,False,False,False,False,False,False,False
"senior manager, digital platforms & e-commerce",Techo-Bloc,"Saint-Hubert, Champlain","job description job description company description at techo-bloc, we are entrepreneurial and innovators at heart who love to roll up our sleeves, jump right in and get things done. we boast 9 cutting-edge manufacturing facilities, 13 distribution centers, and a dynamic team of over 900 employees located across 20 locations in north america. we have ambitious growth plans and a restless pursuit of excellence. we live to create, and we invest in great ideas. we take pride in offering a collabora…",,,2026-05-18T05:54:53Z,,,,False,False,False,False,False,False,False,False,False,False,False
"conseiller(ère) fonctionnel(le) finance, microsoft bc | functional consultant finance, microsoft bc",Talan,"Montréal, Québec","job description job description description de l'entreprise talan est un groupe international de conseil et d’expertises technologiques qui accélère la transformation de ses clients par les leviers de l'innovation, la technologie et la data. depuis plus de 20 ans, talan conseille et accompagne les entreprises et les institutions publiques dans la mise en œuvre de leurs projets de transformation et d'innovation en france et à l'international. présent sur 5 continents dans 20 pays, le groupe, cer…",,,2026-05-18T05:54:39Z,,,,False,False,False,False,False,False,False,False,False,False,False
"développeur.se principal.e, applications ia (sécurité) / senior ai dev (safety)",Mila - Institut québécois d'intelligence artificielle,"Montréal, Québec","job description job description:\n\nà propos de mila fondé par le professeur yoshua bengio de l'université de montréal, mila rassemble des chercheurs spécialisés en intelligence artificielle et plus précisément en apprentissage automatique, apprentissage profond et apprentissage par renforcement. reconnu mondialement pour ses importantes contributions au domaine de l'apprentissage profond, mila s'est particulièrement distingué dans la modélisation du langage, la traduction automatique, la recon…",,,2026-05-18T05:54:25Z,,,,False,False,False,False,False,False,False,False,False,False,False
it systems infrastructures architect,Targeted Talent,"Montréal, Québec","job description job description it systems infrastructure architect (remote) do you thrive in an environment that nurtures innovation, teamwork, and achievement? embrace your passion for technology and analytical prowess as an it systems infrastructure architect. be at the forefront of strategic it solutions, collaborating with a dynamic team to elevate our clients' technological landscapes. in our client's workplace, they celebrate challenges as opportunities and empower our team members to ex…",145600.0,187200.0,2026-05-18T05:53:53Z,,,166400.0,False,False,False,False,False,False,False,False,False,False,False
architecte de solutions d'infrastructure / infrastructure solution architect,Explorance,"Montréal, Québec","job description job description salary: (english will follow) joignez-vous une entreprise base montral qui aide les organisations du monde entier crer un parcours personnalis d'impact et d'panouissement pour leurs employs. elle propose des solutions innovantes d'analyse de feedback parce que nous croyons que chaque exprience compte. nous recherchons un architecte de solutions d'infrastructure d'exception, charg de concevoir et de mettre en uvre des infrastructures rseau complexes, principalemen…",,,2026-05-18T05:50:39Z,,,,False,False,False,False,False,False,False,False,False,False,False
senior full stack developer,Scribendi,"Montréal, Québec","job description job description scribendi is seeking a senior full-stack engineer to build ai-driven products that empower researchers worldwide. you will work across the full stack to deliver scalable, high-performance applications and help develop agentic ai systems and intelligent collaboration tools that accelerate scientific discovery. strong engineers come in many forms, and this role involves a high degree of ownership, ambiguity, and high standards. if you are motivated by purpose, exci…",,,2026-05-18T05:50:21Z,,,,False,False,False,False,False,False,False,False,False,False,False
développeur(euse) logiciel/software developer - appliances platform (edge os),Genetec,"Montréal, Québec","job description job description aperçu du poste : la grande famille edge os est responsable du développement d’un système d’exploitation ainsi que de services permettant la gestion à distance des appareils cloudlink servant à déployer la prochaine génération de logiciels de sécurité physique de genetec chez nos clients. vous aurez comme objectif d’offrir des fonctionnalités en lien avec la gestion du cycle de vie de l’appareil (enrôlement, mise à jour, etc.), le déploiement d’applications et l’…",,,2026-05-18T05:48:50Z,,,,False,False,False,False,False,False,False,False,False,False,False
chef de produit / product owner - contrôle d'accès / access control,Genetec,"Montréal, Québec","job description job description la dynamique de votre équipe : notre groupe est responsable de la conception de la solution security center saas, une solution de sécurité physique unifiée déployée dans le cloud ou sous forme de solution hybride. elle regroupe des fonctionnalités de contrôle d’accès, de gestion vidéo, d’investigation, de surveillance des intrusions, d’automatisation et de sécurité avancée. en tant que product owner – access control, vous serez responsable de la définition des sp…",,,2026-05-18T05:47:31Z,,,,False,False,False,False,False,False,False,False,False,False,False
développeur senior | senior software developer- video games,Solution SFT,"Montréal, Québec","job description job description vous ferez partie d’une équipe créative et dynamique qui exploite les technologies de rendu les plus récentes pour offrir un système visuel de pointe et introduire des fonctionnalités innovantes dans les produits de simulation. en tant que développeur en rendu expérimenté, vous apporterez votre expertise pour développer la prochaine génération de systèmes visuels haute fidélité et d’environnements synthétiques pour les simulateurs de vol. le candidat idéal est pa…",,,2026-05-18T05:47:31Z,,,,False,False,False,False,False,False,False,False,False,False,False
director of it operations and cybersecurity [4928],Alteo,"Montréal, Québec","job description job description alteo is looking for a director of it operations and cybersecurity for a permanent position based in montreal. within a well established and fast growing company, you will play a key role leading the it operations and cybersecurity. reporting to the cfo, you will lead a small dedicated team responsible for maintaining the it infrastructure, computer equipment, help desk support, and all data processing functions across multiple sites. you will also be instilling …",,,2026-05-18T05:46:37Z,,permanent,,False,False,False,False,False,False,False,False,False,False,False
responsable d'équipe - développeur web fullstack sénior,Wabtec,"Montréal, Québec","job description job description description de l'entreprise travailler chez evident evident canada, une société du groupe wabtec, est un chef de file mondial dans la fabrication d'équipements d'inspection innovants utilisés dans des applications industrielles et de recherche dans l'aérospatiale, la production d'énergie, la pétrochimie, les infrastructures civiles, l'industrie automobile et les produits de consommation. evident offre une vaste gamme de logiciels et d’équipements dédiés à la déte…",,,2026-05-18T05:45:33Z,,,,False,False,False,False,False,False,False,False,False,False,False
dveloppeur logiciel backend/ backend software developer,Northstar Earth and Space,"Montréal, Québec",job description job description salary: english follows propos de northstar northstar ciel & terre utilise les donnes des tlescopes optiques comme lments de base pour crer des services d'information adapts aux besoins et aux exigences des clients du gouvernement et de l'industrie. le vaste portefeuille de dveloppement de northstar comprend la dynamique des orbites et les algorithmes d'apprentissage automatique pour une varit d'applications de sensibilisation au domaine spatial et de gestion du …,,,2026-05-18T05:44:42Z,,,,False,False,False,False,False,False,False,False,False,False,False
développeur(euse) logiciel / software developer - c#/web,Genetec,"Montréal, Québec","job description job description la dynamique de votre équipe : joignez-vous à une équipe passionnée qui travaille avec les toutes dernières technologies en développement logiciel. voici quelques exemples des technologies utilisées dans le projet : écosystème de micro-services écrits avec la dernière version c#/ asp.net plusieurs bases de données nosql tel que mongodb, elasticsearch et redis interfaces utilisateurs développées en reactjs avec : typescript, materialui, vitejs, cypress, tanstack c…",,,2026-05-18T05:43:41Z,,,,False,True,False,False,False,False,False,True,False,False,False
architecte de capteurs hvac / cvc,Schneider Electric,"Montréal, Québec","nous recherchons un architecte de capteurs hvac / cvc pour rejoindre notre équipe de montréal. cette personne sera la référence technique pour l'évaluation, la sélection et l'intégration des technologies de capteurs dans nos dispositifs intelligents, depuis les capteurs d'ambiance jusqu'aux plateformes de gaz. le rôle relie la conception matérielle, la gestion des fournisseurs et l'intégration système et garantit la fiabilité, l'évolutivité et la performance des solutions de capteurs utilisées …",,,2026-05-17T21:24:44Z,full_time,permanent,,False,False,False,False,False,False,False,False,False,False,False
babysitter wanted for childcare in montreal,Sitly,"Montréal, Québec","bonjour ! je mappelle ines. nous avons un petit garon de 10 mois, adorable et curieux, qui va la garderie mais reste parfois la maison. jaimerais trouver une personne de confiance pour nous donner un coup de main de temps en temps, selon les besoins. nhsitez pas me contacter, ce sera un plaisir dchanger ! //// english version hi! my name is ines. we have a sweet and curious 10-month-old baby boy who usually goes to daycare but sometimes stays home. im looking for a trustworthy person to give us…",37440.0,37440.0,2026-05-17T20:32:52Z,part_time,,37440.0,False,False,False,False,False,False,False,False,False,False,False
"cherchons nounou, garde d'enfant ou auxiliaire parentale à laval-sur-le-lac h7r",topnanny.net,"Laval-Ouest, Laval","nous cherchons des auxiliaires parentales (nounou, garde d'enfant à domicile) pouvant se déplacer sur laval-sur-le-lac. après partage de votre profil via notre site internet, vous pourrez être mis en contact avec les familles cherchant une garde d’enfant. merci !",,,2026-05-17T17:50:24Z,,,,False,False,False,False,False,False,False,False,False,False,False
(montreal remote) bilingual automotive project manager,Equest,"Montréal, Québec","company name: pbs systems job location: remote - montreal area job type: full-time, permanent no. of openings: 1 internal job title: bilingual project manager - tier 1 reports to: team lead, project management job requirement(s): bilingual (fr-en);travel within north america approx. 2 weeks per month version franã§aise ci-dessous ""pbs is the fastest growing ""all inclusive business platform"" vendor in north america and we've only just begun!"" the company: pbs has been transforming how people buy…",,,2026-05-17T17:47:28Z,,,,False,False,False,False,False,False,False,False,False,False,False
it end user support manager,KPMG,"Montréal, Québec","overview at kpmg in canada, our people bring their unique perspectives to canada's most important challenges. here, you can build momentum that reaches beyond our business, develop skills for the future, and take ownership of your career with support at every stage. join a firm where your career can make a difference. due to growth and internal movement, we have an exciting opportunity for an it end user support (eus) manager to join kpmg's its team in montreal. the role is primarily onsite and…",,,2026-05-17T17:45:36Z,,,,False,False,False,False,False,False,False,False,False,False,False
business intelligence (bi) developer (2 posts),United Nations Development Programme,"Montréal, Québec","description the organizational setting the international civil aviation organization (icao) sets international standards and recommended practices (sarps) for aviation safety, air navigation, security, and environmental protection. to that effect, icao is a knowledge-based organization engaged in the development of intellectual property. the information and communication technology (ict) section, under the bureau of administration and services (adb), is a service provider that plans, acquires, …",,,2026-05-17T16:53:18Z,full_time,,,False,False,False,False,False,False,False,False,False,False,False
"architecte de solutions cloud / cloud solution architect - copilot, power platform & agentic ai",Microsoft,"Montréal, Québec","overview english text to follow french nous recherchons un(e) architecte de solutions cloud (csa) possédant une solide expertise modern work, spécialisé(e) en power platform et en ia agentique basée sur copilot, et passionné(e) par l’accompagnement des clients dans leur transformation des applications d’affaires, de l’automatisation intelligente et de l’ia sur la plateforme microsoft.il s’agit d’un rôle orienté client qui est responsable de la relation technique et de la stratégie technique ent…",,,2026-05-17T16:53:06Z,full_time,contract,,False,False,False,False,False,False,False,False,False,False,False
développeur(euse) ia,Mirego,"Montréal, Québec","en tant que personne dédiée au développement ia, tu contribues chaque jour à la création de solutions d'intelligence artificielle innovantes qui ont pour ambition de transformer concrètement la façon dont nos clients font des affaires. tu fais le pont entre le développement logiciel et l'univers de l'ia, en concevant des systèmes agentiques, des pipelines rag et des solutions exploitant les modèles les plus performants du marché. ton enthousiasme pour l'ia et ta curiosité insatiable t'incitent …",,,2026-05-17T16:52:13Z,full_time,,,False,False,False,False,False,False,False,False,False,False,False
gameplay programmer - blight:survival | programmeur·euse jouabilité - blight:survival,Behaviour Interactive,"Montréal, Québec","are you ready to dive into the world of cutting-edge video game development? headquartered in montreal, behaviour interactive is at the forefront of the gaming industry, crafting unforgettable experiences across pc, console, and mobile platforms. we’re a dynamic, independent studio of over 1200 passionate employees, with studios in toronto (behaviour toronto), rotterdam (behaviour rotterdam) and in the uk (behaviour uk–north & south). our day to day revolves around two core business focuses: se…",,,2026-05-17T16:51:56Z,full_time,,,False,False,False,False,False,False,False,False,False,False,False
développeur sénior – ingénierie de plateforme de données,CGI,"Montréal, Québec","position description: mode de travail: hybride, 2 jours en présentiel le développeur sénior en ingénierie de plateforme de données jouera un rôle clé dans la conception, le développement, l'évolution et l'opérationnalisation d'une plateforme de données et analytiques basée sur snowflake et le cloud aws. il contribuera activement à la mise en place et à l'optimisation des mécanismes d'ingestion, de transformation et d'exposition des données, notamment via apache nifi, tout en soutenant l'équipe …",,,2026-05-17T16:49:51Z,full_time,,,False,False,True,False,False,False,False,False,False,False,False
conseiller en architecture de solutions senior – numérique,Xideral,"Westmount, Montréal",langue requise : français et anglais (bilingue requis) heures de travail par semaine : 35 heures par semaine type de poste : à distance / sur site : mode hybride – 50 % en présentiel dans les bureaux de montréal ou de la rive sud durée de la mission en mois : jusqu’au 31 janvier 2027 à propos du poste nous recherchons un conseiller senior en architecture de solutions numériques pour contribuer à des initiatives stratégiques au sein d’un environnement technologique complexe et en transformation.…,,,2026-05-17T16:48:36Z,,contract,,False,False,False,False,False,False,False,False,False,False,False
développeur(euse) mobile,Mirego,"Montréal, Québec","au sein de l'équipe de développement, tu prends part chaque jour à la création de produits numériques innovants qui ont pour ambition de changer le monde, quels que soient leur envergure ou leur domaine. tu te passionnes pour le développement cross-platform et tu crois que la meilleure expérience mobile ne devrait pas avoir à choisir entre ios et android. ton enthousiasme pour le développement te pousse naturellement à relever des défis stimulants et à rester à l'avant-garde des technologies. c…",,,2026-05-17T16:47:38Z,full_time,,,False,False,False,False,False,False,False,False,False,False,False
designer de produit (ui/ux),Mirego,"Montréal, Québec","en tant que designer de produit (ui/ux), tu es profondément motivé·e par l’impact réel que tu peux avoir sur la vie des utilisateurs. tu refuses l’ordinaire et comprends la différence parfois subtile entre un bon produit et un produit exceptionnel. authentique et passionné·e, tu restes à jour dans ta discipline. ta passion pour le design et l’interactivité n’a d’égal que ta capacité à comprendre les besoins du client et de ses utilisateurs. ton quotidien tu rencontres les clients tout au long d…",,,2026-05-17T16:47:09Z,full_time,,,False,False,False,False,False,False,False,False,False,False,False
data & insights analyst – supply chain (18 months contract),Belron,"Montréal, Québec","automotive glass technology is helping transform how we experience the road. at belron canada , the home office of speedy glass, lebeau vitres d’auto and vanfax we take this seriously, which is why we invest tirelessly on developing our people can realize their full potential. we welcome applications from everyone, and are firmly committed to diversity, equity and inclusion in the workplace, and take pride in ensuring every member of our team feels empowered. under the supervision of the manage…",,,2026-05-17T16:46:47Z,full_time,contract,,False,False,False,False,False,False,False,False,False,False,False
ingénieur en ia / ai engineer,Everflow Technologies,"Montréal, Québec","ingénieur en ia ingénierie montréal, canada l'entreprise everflow est une plateforme de marketing de partenariat saas conçue pour gérer et accroître les revenus provenant des affiliés, des partenariats et des canaux marketing. fondée en 2016 par des vétérans de l’industrie, notre équipe est répartie à travers les régions nam (amérique du nord) et emea (europe, moyen-orient et afrique). nous sommes une entreprise autofinancée et rentable (plus de 30 m$ de revenus annuels récurrents) qui a connu …",100000.0,110000.0,2026-05-17T16:45:11Z,full_time,,105000.0,False,False,False,False,False,False,False,False,False,False,False
stagiaire développeur(se) en apprentissage automatique (recherche appliquée),chez LoiZéro,"Montréal, Québec","nous recherchons des stagiaires en apprentissage automatique appliqué pour rejoindre notre équipe travaillant sur l'utilisation de l'ia scientifique dans des applications concrètes. dans ce rôle, vous travaillerez en étroite collaboration avec les chercheur.se.s en apprentissage automatique, les parties prenantes côté produit et les experts du domaine pour commencer à appliquer le « scientist ai » à des problèmes spécifiques au domaine. responsabilités principales accélérer la recherche appliqu…",,,2026-05-17T16:42:43Z,,contract,,False,False,False,False,False,False,False,False,False,False,False
stagiaire robotique - vision artificielle,GE Aerospace,"Bromont, La Haute-Yamaska","job description summary job description ici, vous aurez l’opportunité de travailler sur le futur de l'aviation avec les meilleurs dans le domaine. un travail dont vous serez fier, et où les possibilités sont infinies. chez ge aérospatial, vous pouvez donner vie à vos idées dans un environnement collaboratif et innovant. si vous avez la passion de transformer vos rêves en réalité, nous avons une place pour vous! faire un stage en programmation et vision industrielle chez ge aérospatial c’est : d…",,,2026-05-17T16:41:58Z,full_time,,,False,False,False,False,False,False,False,False,False,False,False
ml developer intern (applied research),LawZero,"Montréal, Québec","we are seeking interns in applied machine learning (ml) to join our team working on using the scientist ai in real-world applications. in this role, you will work closely with ml research scientists, product stakeholders and domain experts to start applying the scientist ai to domain-specific problems. key responsibilities accelerate applied research, model training and inference, and iterate on implementing models for real-world applications (that will form the basis of lawzero’s future soluti…",,,2026-05-17T16:41:40Z,,contract,,False,False,False,False,False,False,False,False,False,False,False
devops specialist,Psycho Bunny,"Saint-Laurent, Montréal","devops specialist - ville st. laurent (office-first) ready to hop into something extraordinary? we're psycho bunny - the rebelliously refined clothing brand turning heads with our premium quality, vibrant style, and that unmistakable logo. with over 200 points of sales worldwide (and counting!), we're on a mission to redefine bold standards in retail. the opportunity ready to set the new benchmark for cloud scale? we’re hunting for a talented devops specialist to design, scale, and automate our…",,,2026-05-17T16:41:03Z,full_time,,,False,False,False,False,False,False,False,False,False,False,False
carbon accounting manager,Novisto,"Montréal, Québec","novisto carbon is looking for a carbon accounting manager to join our customer operations team. this role sits right at the heart of the business - delivering value to our clients in the form of expert guidance and analysis while leveraging our carbon data platform. we are on a mission to define what best practice carbon accounting looks like. your experience with client engagement, combined with sustainability and analytical capabilities, will play a critical role in delivering accurate carbon…",,,2026-05-17T16:40:34Z,,,,False,False,False,False,False,False,False,False,False,False,False
(montreal remote) bilingual fixed ops automotive software trainer,PBS Systems,"Montréal, Québec","company name: pbs systems job location: remote - montreal area job type: full-time, permanent no. of openings: 1 job requirement(s): bilingual (fr-en); travel within north america approx. 1 week per month internal job title: stt bilingual trainer – fixed ops reports to: team lead, software training & transitions pbs is the fastest growing “all inclusive business platform” vendor in north america and we’ve only just begun! pbs has been transforming how people buy and service cars for almost 40 y…",,,2026-05-17T16:40:10Z,full_time,permanent,,False,False,False,False,False,False,False,False,False,False,False
